# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  716       2.628205152300e-10       4.879515841625e-12      -1.623800866808e-11       0.000000000000e+00       2.007841589729e-14       5.174470709083e-15      -5.999926486549e-16 
  717       2.637931067472e-10       4.857336393334e-12      -1.638924898710e-11       0.000000000000e+00       1.997597159776e-14       5.181934913529e-15      -5.973274247802e-16 
  718       2.647805493331e-10       4.834467823576e-12      -1.653642315539e-11       0.000000000000e+00       1.987417445418e-14       5.189042308202e-15      -5.946040215031e-16 
  719       2.657823727078e-10       4.810917947638e-12      -1.667943050085e-11       0.000000000000e+00       1.977301626813e-14       5.195793224799e-15      -5.918224794212e-16 
  720       2.667981004563e-10       4.786694707857e-12      -1.681816954666e-11       0.000000000000e+00       1.967248866917e-14       5.202188023180e-15      -5.889828426782e-16 
  721       2.678272500063e-10       4.761806174103e-12      -1.695253800889e-11       0.000000000000e+00       1.957258311415e-14       5.208227091497e-15      -5.860851589786e-16 
  722       2.688693365646e-10       4.736261337353e-12      -1.708244647261e-11       0.000000000000e+00       1.947329203052e-14       5.213911444207e-15      -5.831295999053e-16 
  723       2.699238850580e-10       4.710072507019e-12      -1.720785972832e-11       0.000000000000e+00       1.937461227311e-14       5.219244529113e-15      -5.801168245058e-16 
  724       2.709904183895e-10       4.683252962998e-12      -1.732875626575e-11       0.000000000000e+00       1.927654173580e-14       5.224230457072e-15      -5.770476230801e-16 
  725       2.720684534798e-10       4.655816167632e-12      -1.744511467161e-11       0.000000000000e+00       1.917907821328e-14       5.228873407673e-15      -5.739227975869e-16 
  726       2.731575012462e-10       4.627775766369e-12      -1.755691363035e-11       0.000000000000e+00       1.908221940066e-14       5.233177629501e-15      -5.707431616865e-16 
  727       2.742570665813e-10       4.599145588432e-12      -1.766413192490e-11       0.000000000000e+00       1.898596289296e-14       5.237147440396e-15      -5.675095407838e-16 
  728       2.753666483309e-10       4.569939647479e-12      -1.776674843737e-11       0.000000000000e+00       1.889030618473e-14       5.240787227720e-15      -5.642227720712e-16 
  729       2.764857392737e-10       4.540172142271e-12      -1.786474214982e-11       0.000000000000e+00       1.879524666951e-14       5.244101448616e-15      -5.608837045713e-16 
  730       2.776138260989e-10       4.509857457334e-12      -1.795809214495e-11       0.000000000000e+00       1.870078163947e-14       5.247094630272e-15      -5.574931991802e-16 
  731       2.787503893853e-10       4.479010163624e-12      -1.804677760687e-11       0.000000000000e+00       1.860690828488e-14       5.249771370185e-15      -5.540521287097e-16 
  732       2.798949035798e-10       4.447645019195e-12      -1.813077782180e-11       0.000000000000e+00       1.851362369371e-14       5.252136336419e-15      -5.505613779311e-16 
  733       2.810468369762e-10       4.415776969857e-12      -1.821007217883e-11       0.000000000000e+00       1.842092485115e-14       5.254194267874e-15      -5.470218436173e-16 
  734       2.822056516932e-10       4.383421149847e-12      -1.828464017062e-11       0.000000000000e+00       1.832880863919e-14       5.255949974543e-15      -5.434344345861e-16 
  735       2.833708036538e-10       4.350592882488e-12      -1.835446139416e-11       0.000000000000e+00       1.823727183612e-14       5.257408337775e-15      -5.398000717432e-16 
  736       2.845417425633e-10       4.317307680859e-12      -1.841951555148e-11       0.000000000000e+00       1.814631111613e-14       5.258574310541e-15      -5.361196881245e-16 
  737       2.857179118880e-10       4.283581248453e-12      -1.847978245040e-11       0.000000000000e+00       1.805592304882e-14       5.259452917695e-15      -5.323942289400e-16 
  738       2.868987488341e-10       4.249429479849e-12      -1.853524200524e-11       0.000000000000e+00       1.796610409878e-14       5.260049256235e-15      -5.286246516155e-16 
  739       2.880836843261e-10       4.214868461369e-12      -1.858587423757e-11       0.000000000000e+00       1.787685062509e-14       5.260368495566e-15      -5.248119258366e-16 
  740       2.892721429851e-10       4.179914471748e-12      -1.863165927693e-11       0.000000000000e+00       1.778815888094e-14       5.260415877765e-15      -5.209570335908e-16 
  741       2.904635431081e-10       4.144583982796e-12      -1.867257736157e-11       0.000000000000e+00       1.770002501311e-14       5.260196717839e-15      -5.170609692109e-16 
  742       2.916572966460e-10       4.108893660064e-12      -1.870860883918e-11       0.000000000000e+00       1.761244506155e-14       5.259716403992e-15      -5.131247394176e-16 
  743       2.928528091823e-10       4.072860363506e-12      -1.873973416760e-11       0.000000000000e+00       1.752541495894e-14       5.258980397886e-15      -5.091493633624e-16 
  744       2.940494799119e-10       4.036501148146e-12      -1.876593391559e-11       0.000000000000e+00       1.743893053021e-14       5.257994234901e-15      -5.051358726709e-16 
  745       2.952467016196e-10       3.999833264741e-12      -1.878718876353e-11       0.000000000000e+00       1.735298749211e-14       5.256763524402e-15      -5.010853114850e-16 
  746       2.964438606588e-10       3.962874160446e-12      -1.880347950416e-11       0.000000000000e+00       1.726758145275e-14       5.255293949998e-15      -4.969987365065e-16 
  747       2.976403369296e-10       3.925641479481e-12      -1.881478704333e-11       0.000000000000e+00       1.718270791114e-14       5.253591269805e-15      -4.928772170395e-16 
  748       2.988355038583e-10       3.888153063788e-12      -1.882109240068e-11       0.000000000000e+00       1.709836225675e-14       5.251661316711e-15      -4.887218350337e-16 
  749       3.000287283752e-10       3.850426953706e-12      -1.882237671044e-11       0.000000000000e+00       1.701453976908e-14       5.249509998636e-15      -4.845336851268e-16 
  750       3.012193708934e-10       3.812481388626e-12      -1.881862122212e-11       0.000000000000e+00       1.693123561715e-14       5.247143298795e-15      -4.803138746879e-16 
  751       3.024067852878e-10       3.774334807662e-12      -1.880980730122e-11       0.000000000000e+00       1.684844485910e-14       5.244567275961e-15      -4.760635238601e-16 
  752       3.035903188731e-10       3.736005850311e-12      -1.879591643003e-11       0.000000000000e+00       1.676616244172e-14       5.241788064728e-15      -4.717837656034e-16 
  753       3.047693123829e-10       3.697513357122e-12      -1.877693020830e-11       0.000000000000e+00       1.668438320000e-14       5.238811875771e-15      -4.674757457378e-16 
  754       3.059430999478e-10       3.658876370355e-12      -1.875283035400e-11       0.000000000000e+00       1.660310185668e-14       5.235644996112e-15      -4.631406229860e-16 
  755       3.071110090747e-10       3.620114134651e-12      -1.872359870402e-11       0.000000000000e+00       1.652231302178e-14       5.232293789380e-15      -4.587795690163e-16 
  756       3.082723606247e-10       3.581246097694e-12      -1.868921721496e-11       0.000000000000e+00       1.644201119220e-14       5.228764696076e-15      -4.543937684856e-16 
  757       3.094264687919e-10       3.542291910874e-12      -1.864966796379e-11       0.000000000000e+00       1.636219075119e-14       5.225064233831e-15      -4.499844190825e-16 
  758       3.105726410824e-10       3.503271429953e-12      -1.860493314866e-11       0.000000000000e+00       1.628284596798e-14       5.221198997675e-15      -4.455527315695e-16 
  759       3.117101782923e-10       3.464204715731e-12      -1.855499508955e-11       0.000000000000e+00       1.620397099727e-14       5.217175660293e-15      -4.410999298267e-16 
  760       3.128383744868e-10       3.425112034708e-12      -1.849983622906e-11       0.000000000000e+00       1.612555987880e-14       5.213000972292e-15      -4.366272508943e-16 
  761       3.139565750664e-10       3.386012789899e-12      -1.843944939339e-11       0.000000000000e+00       1.604760731638e-14       5.208679641977e-15      -4.321357760272e-16 
  762       3.150643522311e-10       3.346922289451e-12      -1.837386878960e-11       0.000000000000e+00       1.597011103225e-14       5.204207929579e-15      -4.276259202205e-16 
  763       3.161613328377e-10       3.307854917397e-12      -1.830313960401e-11       0.000000000000e+00       1.589306945694e-14       5.199579930751e-15      -4.230979329837e-16 
  764       3.172471406069e-10       3.268825198337e-12      -1.822730779860e-11       0.000000000000e+00       1.581648095362e-14       5.194789685755e-15      -4.185520664499e-16 
  765       3.183213961139e-10       3.229847797887e-12      -1.814642011389e-11       0.000000000000e+00       1.574034381779e-14       5.189831179282e-15      -4.139885753841e-16 
  766       3.193837167794e-10       3.190937523112e-12      -1.806052407174e-11       0.000000000000e+00       1.566465627699e-14       5.184698340276e-15      -4.094077171911e-16 
  767       3.204337168597e-10       3.152109322978e-12      -1.796966797825e-11       0.000000000000e+00       1.558941649050e-14       5.179385041762e-15      -4.048097519233e-16 
  768       3.214710074379e-10       3.113378288791e-12      -1.787390092661e-11       0.000000000000e+00       1.551462254909e-14       5.173885100664e-15      -4.001949422886e-16 
  769       3.224951964139e-10       3.074759654641e-12      -1.777327279994e-11       0.000000000000e+00       1.544027247468e-14       5.168192277634e-15      -3.955635536584e-16 
  770       3.235058884954e-10       3.036268797843e-12      -1.766783427415e-11       0.000000000000e+00       1.536636422008e-14       5.162300276870e-15      -3.909158540757e-16 
  771       3.245026851887e-10       2.997921239386e-12      -1.755763682078e-11       0.000000000000e+00       1.529289566870e-14       5.156202745946e-15      -3.862521142627e-16 
  772       3.254851847887e-10       2.959732644367e-12      -1.744273270991e-11       0.000000000000e+00       1.521986463424e-14       5.149893275632e-15      -3.815726076289e-16 
  773       3.264529823700e-10       2.921718822444e-12      -1.732317501292e-11       0.000000000000e+00       1.514726886041e-14       5.143365399715e-15      -3.768776102790e-16 
  774       3.274056697776e-10       2.883895728272e-12      -1.719901760544e-11       0.000000000000e+00       1.507510602066e-14       5.136612594831e-15      -3.721674010209e-16 
  775       3.283428356170e-10       2.846279461948e-12      -1.707031517015e-11       0.000000000000e+00       1.500337371784e-14       5.129628280279e-15      -3.674422613735e-16 
  776       3.292640652455e-10       2.808886269456e-12      -1.693712319965e-11       0.000000000000e+00       1.493206948397e-14       5.122405817854e-15      -3.627024755747e-16 
  777       3.301689407621e-10       2.771732543107e-12      -1.679949799931e-11       0.000000000000e+00       1.486119077990e-14       5.114938511662e-15      -3.579483305894e-16 
  778       3.310570409988e-10       2.734834821987e-12      -1.665749669012e-11       0.000000000000e+00       1.479073499506e-14       5.107219607950e-15      -3.531801161172e-16 
  779       3.319279415107e-10       2.698209792392e-12      -1.651117721157e-11       0.000000000000e+00       1.472069944714e-14       5.099242294927e-15      -3.483981246006e-16 
  780       3.327812145669e-10       2.661874288280e-12      -1.636059832446e-11       0.000000000000e+00       1.465108138179e-14       5.090999702588e-15      -3.436026512328e-16 
  781       3.336164291410e-10       2.625845291709e-12      -1.620581961381e-11       0.000000000000e+00       1.458187797239e-14       5.082484902540e-15      -3.387939939654e-16 
  782       3.344331509019e-10       2.590139933280e-12      -1.604690149166e-11       0.000000000000e+00       1.451308631968e-14       5.073690907820e-15      -3.339724535169e-16 
