# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  923       2.197927314568e-10       4.154702651618e-12       7.758484470074e-12       1.281424930156e-14       7.813126263475e-15       2.085046167705e-15       2.139535757759e-16 
  924       2.182487785754e-10       4.193878256343e-12       7.716091569324e-12       1.280816997258e-14       7.781176808581e-15       2.062015871859e-15       2.156750074052e-16 
  925       2.167125475340e-10       4.232851609739e-12       7.669672696343e-12       1.280199997963e-14       7.749386172853e-15       2.039085146121e-15       2.173478184654e-16 
  926       2.151843409970e-10       4.271609465056e-12       7.619272022220e-12       1.279574287624e-14       7.717753712385e-15       2.016256112566e-15       2.189730686770e-16 
  927       2.136644636953e-10       4.310138473674e-12       7.564934262443e-12       1.278940224764e-14       7.686278765871e-15       1.993530904282e-15       2.205518291331e-16 
  928       2.121532224321e-10       4.348425184837e-12       7.506704678513e-12       1.278298171077e-14       7.654960654552e-15       1.970911665389e-15       2.220851823316e-16 
  929       2.106509260869e-10       4.386456045390e-12       7.444629079550e-12       1.277648491445e-14       7.623798682147e-15       1.948400551065e-15       2.235742222086e-16 
  930       2.091578856216e-10       4.424217399524e-12       7.378753823907e-12       1.276991553938e-14       7.592792134803e-15       1.925999727563e-15       2.250200541705e-16 
  931       2.076744140843e-10       4.461695488506e-12       7.309125820782e-12       1.276327729831e-14       7.561940281024e-15       1.903711372237e-15       2.264237951272e-16 
  932       2.062008266153e-10       4.498876450424e-12       7.235792531829e-12       1.275657393603e-14       7.531242371621e-15       1.881537673560e-15       2.277865735245e-16 
  933       2.047374404513e-10       4.535746319920e-12       7.158801972766e-12       1.274980922956e-14       7.500697639644e-15       1.859480831147e-15       2.291095293772e-16 
  934       2.032845749310e-10       4.572291027933e-12       7.078202714992e-12       1.274298698813e-14       7.470305300325e-15       1.837543055779e-15       2.303938143014e-16 
  935       2.018425514994e-10       4.608496401431e-12       6.994043887194e-12       1.273611105335e-14       7.440064551019e-15       1.815726569419e-15       2.316405915474e-16 
  936       2.004116937134e-10       4.644348163157e-12       6.906375176960e-12       1.272918529924e-14       7.409974571140e-15       1.794033605240e-15       2.328510360328e-16 
  937       1.989923272463e-10       4.679831931361e-12       6.815246832389e-12       1.272221363232e-14       7.380034522106e-15       1.772466407641e-15       2.340263343744e-16 
  938       1.975847798932e-10       4.714933219539e-12       6.720709663704e-12       1.271519999175e-14       7.350243547273e-15       1.751027232274e-15       2.351676849220e-16 
  939       1.961893815756e-10       4.749637436175e-12       6.622815044863e-12       1.270814834932e-14       7.320600771879e-15       1.729718346061e-15       2.362762977901e-16 
  940       1.948064643465e-10       4.783929884476e-12       6.521614915168e-12       1.270106270962e-14       7.291105302983e-15       1.708542027217e-15       2.373533948912e-16 
  941       1.934363623955e-10       4.817795762111e-12       6.417161780879e-12       1.269394711009e-14       7.261756229403e-15       1.687500565273e-15       2.384002099688e-16 
  942       1.920794120536e-10       4.851220160948e-12       6.309508716825e-12       1.268680562108e-14       7.232552621658e-15       1.666596261097e-15       2.394179886292e-16 
  943       1.907359517981e-10       4.884188066794e-12       6.198709368014e-12       1.267964234598e-14       7.203493531905e-15       1.645831426915e-15       2.404079883752e-16 
  944       1.894063222579e-10       4.916684359133e-12       6.084817951244e-12       1.267246142127e-14       7.174577993882e-15       1.625208386331e-15       2.413714786382e-16 
  945       1.880908662181e-10       4.948693810864e-12       5.967889256717e-12       1.266526701665e-14       7.145805022847e-15       1.604729474354e-15       2.423097408113e-16 
  946       1.867899286255e-10       4.980201088038e-12       5.847978649647e-12       1.265806333504e-14       7.117173615516e-15       1.584397037414e-15       2.432240682818e-16 
  947       1.855038565926e-10       5.011190749597e-12       5.725142071873e-12       1.265085461277e-14       7.088682750003e-15       1.564213433386e-15       2.441157664641e-16 
  948       1.842329994039e-10       5.041647247114e-12       5.599436043471e-12       1.264364511957e-14       7.060331385762e-15       1.544181031610e-15       2.449861528323e-16 
  949       1.829777085195e-10       5.071554924528e-12       5.470917664363e-12       1.263643915872e-14       7.032118463526e-15       1.524302212918e-15       2.458365569529e-16 
  950       1.817383375812e-10       5.100898017884e-12       5.339644615931e-12       1.262924106709e-14       7.004042905244e-15       1.504579369647e-15       2.466683205177e-16 
  951       1.805152424168e-10       5.129660655072e-12       5.205675162626e-12       1.262205521528e-14       6.976103614025e-15       1.485014905668e-15       2.474827973765e-16 
  952       1.793087810453e-10       5.157826855564e-12       5.069068153580e-12       1.261488600763e-14       6.948299474076e-15       1.465611236404e-15       2.482813535696e-16 
  953       1.781193136818e-10       5.185380530151e-12       4.929883024218e-12       1.260773788236e-14       6.920629350639e-15       1.446370788853e-15       2.490653673610e-16 
  954       1.769472027427e-10       5.212305480683e-12       4.788179797870e-12       1.260061531164e-14       6.893092089936e-15       1.427296001607e-15       2.498362292706e-16 
  955       1.757928128502e-10       5.238585399809e-12       4.644019087378e-12       1.259352280168e-14       6.865686519104e-15       1.408389324879e-15       2.505953421071e-16 
  956       1.746564567913e-10       5.264205967876e-12       4.497462652445e-12       1.258646451583e-14       6.838411579667e-15       1.389652470258e-15       2.513437476292e-16 
  957       1.735382324785e-10       5.289161179274e-12       4.348575077732e-12       1.257944313753e-14       6.811266730286e-15       1.371084147392e-15       2.520810002137e-16 
  958       1.724381835080e-10       5.313447112211e-12       4.197422123592e-12       1.257246099018e-14       6.784251550043e-15       1.352682292777e-15       2.528062760461e-16 
  959       1.713563529785e-10       5.337059840333e-12       4.044070174345e-12       1.256552041255e-14       6.757365605422e-15       1.334444816804e-15       2.535187449162e-16 
  960       1.702927834891e-10       5.359995432727e-12       3.888586239957e-12       1.255862375882e-14       6.730608450271e-15       1.316369603685e-15       2.542175702024e-16 
  961       1.692475171368e-10       5.382249953939e-12       3.731037957728e-12       1.255177339863e-14       6.703979625758e-15       1.298454511373e-15       2.549019088551e-16 
  962       1.682205955149e-10       5.403819463988e-12       3.571493593978e-12       1.254497171706e-14       6.677478660326e-15       1.280697371488e-15       2.555709113804e-16 
  963       1.672120597106e-10       5.424700018377e-12       3.410022045726e-12       1.253822111475e-14       6.651105069654e-15       1.263095989238e-15       2.562237218241e-16 
  964       1.662219503029e-10       5.444887668108e-12       3.246692842380e-12       1.253152400785e-14       6.624858356612e-15       1.245648143346e-15       2.568594777551e-16 
  965       1.652503073606e-10       5.464378459692e-12       3.081576147414e-12       1.252488282813e-14       6.598738011219e-15       1.228351585969e-15       2.574773102496e-16 
  966       1.642971704400e-10       5.483168435168e-12       2.914742760060e-12       1.251830002295e-14       6.572743510599e-15       1.211204042621e-15       2.580763438746e-16 
  967       1.633625785829e-10       5.501253632112e-12       2.746264116987e-12       1.251177805533e-14       6.546874318941e-15       1.194203212102e-15       2.586556966718e-16 
  968       1.624465703143e-10       5.518630083650e-12       2.576212293987e-12       1.250531940401e-14       6.521129887454e-15       1.177346766414e-15       2.592144801409e-16 
  969       1.615491836409e-10       5.535293818473e-12       2.404660007659e-12       1.249892656340e-14       6.495509654324e-15       1.160632350689e-15       2.597517992242e-16 
  970       1.606704560480e-10       5.551240860852e-12       2.231680617093e-12       1.249260204371e-14       6.470013044675e-15       1.144057583110e-15       2.602667522896e-16 
  971       1.598104244982e-10       5.566467230645e-12       2.057348125553e-12       1.248634837094e-14       6.444639470521e-15       1.127620054835e-15       2.607584311146e-16 
  972       1.589691254290e-10       5.580968943319e-12       1.881737182165e-12       1.248016808690e-14       6.419388330726e-15       1.111317329920e-15       2.612259208703e-16 
  973       1.581465947505e-10       5.594742009956e-12       1.704923083596e-12       1.247406374927e-14       6.394259010963e-15       1.095146945243e-15       2.616683001048e-16 
  974       1.573428678436e-10       5.607782437270e-12       1.526981775742e-12       1.246803793165e-14       6.369250883668e-15       1.079106410426e-15       2.620846407273e-16 
  975       1.565579795577e-10       5.620086227617e-12       1.347989855412e-12       1.246209322356e-14       6.344363308000e-15       1.063193207759e-15       2.624740079914e-16 
  976       1.557919642086e-10       5.631649379014e-12       1.168024572009e-12       1.245623223047e-14       6.319595629795e-15       1.047404792121e-15       2.628354604794e-16 
  977       1.550448555764e-10       5.642467885147e-12       9.871638292181e-13       1.245045757388e-14       6.294947181526e-15       1.031738590909e-15       2.631680500856e-16 
  978       1.543166869035e-10       5.652537735385e-12       8.054861866875e-13       1.244477189132e-14       6.270417282262e-15       1.016192003953e-15       2.634708220003e-16 
  979       1.536074908921e-10       5.661854914796e-12       6.230708617149e-13       1.243917783640e-14       6.246005237621e-15       1.000762403447e-15       2.637428146937e-16 
  980       1.529172997027e-10       5.670415404159e-12       4.399977309309e-13       1.243367807883e-14       6.221710339728e-15       9.854471338665e-16       2.639830598992e-16 
  981       1.522461449514e-10       5.678215179975e-12       2.563473319829e-13       1.242827530447e-14       6.197531867175e-15       9.702435118954e-16       2.641905825977e-16 
  982       1.515940577080e-10       5.685250214484e-12       7.220086521959e-14       1.242297221535e-14       6.173469084978e-15       9.551488263471e-16       2.643644010007e-16 
  983       1.509610684941e-10       5.691516475675e-12      -1.123598046250e-13       1.241777152972e-14       6.149521244531e-15       9.401603380884e-16       2.645035265349e-16 
  984       1.503472072805e-10       5.697009927302e-12      -2.972521467471e-13       1.241267598208e-14       6.125687583567e-15       9.252752799628e-16       2.646069638252e-16 
  985       1.497525034856e-10       5.701726528895e-12      -4.823929625893e-13       1.240768832323e-14       6.101967326111e-15       9.104908567137e-16       2.646737106790e-16 
  986       1.491769859729e-10       5.705662235775e-12      -6.676983841562e-13       1.240281132025e-14       6.078359682444e-15       8.958042449074e-16       2.647027580694e-16 
  987       1.486206830492e-10       5.708812999066e-12      -8.530838723303e-13       1.239804775661e-14       6.054863849054e-15       8.812125928563e-16       2.646930901195e-16 
  988       1.480836224621e-10       5.711174765710e-12      -1.038464215188e-12       1.239340043215e-14       6.031479008595e-15       8.667130205425e-16       2.646436840860e-16 
